1989,25,369.64,144.36,39.37,71.07,1,-1,-1,-1
1990,15,352.12,304.16,51.60,91.88,1,-1,-1,-1
1990,24,504.70,220.36,35.25,62.93,1,-1,-1,-1
1990,25,369.61,146.19,38.11,68.80,1,-1,-1,-1
1991,15,352.10,308.62,48.12,85.79,1,-1,-1,-1
1991,24,505.01,219.21,35.38,63.15,1,-1,-1,-1
1991,25,369.82,147.54,36.53,65.88,1,-1,-1,-1
1992,15,350.82,312.13,46.78,83.51,1,-1,-1,-1
1992,24,505.90,216.46,35.79,63.86,1,-1,-1,-1
1992,25,369.92,149.37,35.95,64.74,1,-1,-1,-1
1993,15,351.28,319.36,42.56,75.94,1,-1,-1,-1
1993,24,506.80,215.04,35.91,64.05,1,-1,-1,-1
1993,25,370.59,153.37,33.15,59.63,1,-1,-1,-1
1994,15,350.83,325.27,37.53,66.94,1,-1,-1,-1
1994,24,504.48,211.92,41.89,74.69,1,-1,-1,-1
1994,25,368.84,152.08,34.78,62.50,1,-1,-1,-1
1995,15,351.54,329.92,34.28,61.08,1,-1,-1,-1
1995,24,507.37,212.01,38.48,68.58,1,-1,-1,-1
1995,25,368.04,152.30,36.40,65.47,1,-1,-1,-1
1996,15,353.04,334.11,30.83,54.99,1,-1,-1,-1
1996,24,509.28,211.54,36.91,65.77,1,-1,-1,-1
1996,25,369.78,158.22,32.31,58.12,1,-1,-1,-1
1997,15,353.48,338.88,28.54,51.01,1,-1,-1,-1
1997,24,510.63,211.42,36.32,64.71,1,-1,-1,-1
1997,25,368.59,156.40,34.52,62.03,1,-1,-1,-1
1998,15,352.19,343.10,27.89,49.93,1,-1,-1,-1
1998,24,512.51,212.08,34.63,61.65,1,-1,-1,-1
1998,25,367.99,155.80,36.32,65.29,1,-1,-1,-1
1999,15,351.82,347.54,25.97,46.50,1,-1,-1,-1
1999,24,513.85,211.71,34.01,60.48,1,-1,-1,-1
1999,25,367.13,156.19,36.99,66.55,1,-1,-1,-1
2000,24,514.98,210.94,33.80,60.07,1,-1,-1,-1
2000,25,366.26,155.66,38.35,68.97,1,-1,-1,-1
2001,24,515.35,210.02,33.74,59.92,1,-1,-1,-1
2001,25,364.83,156.08,41.08,73.77,1,-1,-1,-1
2002,24,515.38,207.71,35.22,62.55,1,-1,-1,-1
2002,25,366.09,158.78,37.88,67.96,1,-1,-1,-1
2003,24,516.66,208.19,33.18,58.95,1,-1,-1,-1
2003,25,365.67,159.54,38.14,68.43,1,-1,-1,-1
2004,24,516.46,205.07,35.04,62.25,1,-1,-1,-1
2005,24,516.19,203.32,36.73,65.38,1,-1,-1,-1
2005,25,366.02,163.54,34.33,61.48,1,-1,-1,-1
2006,24,517.57,202.04,36.32,64.64,1,-1,-1,-1
2006,25,366.07,164.15,33.75,60.35,1,-1,-1,-1
2007,24,520.61,201.60,32.41,57.74,1,-1,-1,-1
2007,25,365.81,165.11,33.54,59.97,1,-1,-1,-1
2008,24,521.85,201.52,32.05,57.09,1,-1,-1,-1
2009,24,519.57,198.82,37.97,67.64,1,-1,-1,-1
2009,25,364.35,167.00,33.55,59.89,1,-1,-1,-1
